,Time,LBA,PBA,Ops,Zone-idx,WA_1,WA_2
15008,542.561426,18572,33620,w,0,-1,-1
15009,542.561472,18573,33621,w,0,-1,-1
15010,542.561505,18574,33622,w,0,-1,-1
15011,542.561550,18575,33623,w,0,-1,-1
15012,542.561583,18576,33624,w,0,-1,-1
15013,542.561633,18577,33625,w,0,-1,-1
15014,542.561719,18578,33626,w,0,-1,-1
15015,542.561765,18579,33627,w,0,-1,-1
15016,542.561798,18580,33628,w,0,-1,-1
15017,542.561843,18581,33629,w,0,-1,-1
15018,542.561875,18582,33630,w,0,-1,-1
15019,542.561921,18583,33631,w,0,-1,-1
15020,542.561953,18584,33632,w,0,-1,-1
15021,542.561998,18585,33633,w,0,-1,-1
15022,542.562030,18586,33634,w,0,-1,-1
15023,542.562077,18587,33635,w,0,-1,-1
15024,542.562109,18588,33636,w,0,-1,-1
15025,542.562154,18589,33637,w,0,-1,-1
15026,542.562187,18590,33638,w,0,-1,-1
15027,542.562233,18591,33639,w,0,-1,-1
15028,542.562265,18592,33640,w,0,-1,-1
15029,542.562309,18593,33641,w,0,-1,-1
15030,542.562342,18594,33642,w,0,-1,-1
15031,542.562387,18595,33643,w,0,-1,-1
15032,542.562420,18596,33644,w,0,-1,-1
15033,542.562465,18597,33645,w,0,-1,-1
15034,542.562497,18598,33646,w,0,-1,-1
15035,542.562541,18599,33647,w,0,-1,-1
15036,542.562574,18600,33648,w,0,-1,-1
15037,542.562620,18601,33649,w,0,-1,-1
15038,542.562674,18602,33650,w,0,-1,-1
15039,542.562709,18603,33651,w,0,-1,-1
15040,542.562760,18604,33652,w,0,-1,-1
15041,542.562796,18605,33653,w,0,-1,-1
15042,542.562844,18606,33654,w,0,-1,-1
15043,542.562876,18607,33655,w,0,-1,-1
15044,542.562908,18608,33656,w,0,-1,-1
15045,542.562954,18609,33657,w,0,-1,-1
15046,542.562987,18610,33658,w,0,-1,-1
15047,542.563031,18611,33659,w,0,-1,-1
15048,542.563064,18612,33660,w,0,-1,-1
15049,542.564018,18613,33661,w,0,-1,-1
15050,542.564072,18614,33662,w,0,-1,-1
15051,542.564104,18615,33663,w,0,-1,-1
15052,542.564152,18616,33664,w,0,-1,-1
15053,542.564198,18617,33665,w,0,-1,-1
15054,542.564245,18618,33666,w,0,-1,-1
15055,542.564291,18619,33667,w,0,-1,-1
15056,542.564338,18620,33668,w,0,-1,-1
15057,542.564384,18621,33669,w,0,-1,-1
15058,542.564429,18622,33670,w,0,-1,-1
15059,542.564461,18623,33671,w,0,-1,-1
15060,542.564508,18624,33672,w,0,-1,-1
15061,542.564554,18625,33673,w,0,-1,-1
15062,542.564600,18626,33674,w,0,-1,-1
15063,542.564649,18627,33675,w,0,-1,-1
15064,542.564682,18628,33676,w,0,-1,-1
15065,542.564722,18629,33677,w,0,-1,-1
15066,542.564755,18630,33678,w,0,-1,-1
15067,542.564801,18631,33679,w,0,-1,-1
15068,542.564833,18632,33680,w,0,-1,-1
15069,542.564877,18633,33681,w,0,-1,-1
15070,542.564924,18634,33682,w,0,-1,-1
15071,542.564970,18635,33683,w,0,-1,-1
15072,542.565014,18636,33684,w,0,-1,-1
15073,542.565046,18637,33685,w,0,-1,-1
15074,542.565094,18638,33686,w,0,-1,-1
15075,542.565141,18639,33687,w,0,-1,-1
15076,542.565185,18640,33688,w,0,-1,-1
15077,542.565229,18641,33689,w,0,-1,-1
15078,542.565273,18642,33690,w,0,-1,-1
15079,542.565305,18643,33691,w,0,-1,-1
15080,542.565337,18644,33692,w,0,-1,-1
15081,542.565381,18645,33693,w,0,-1,-1
15082,542.565414,18646,33694,w,0,-1,-1
15083,542.565458,18647,33695,w,0,-1,-1
15084,542.565491,18648,33696,w,0,-1,-1
15085,542.565535,18649,33697,w,0,-1,-1
15086,542.565579,18650,33698,w,0,-1,-1
15087,542.565623,18651,33699,w,0,-1,-1
15088,542.565740,18652,33700,w,0,-1,-1
15089,542.565806,18653,33701,w,0,-1,-1
15090,542.565865,18654,33702,w,0,-1,-1
15091,542.565921,18655,33703,w,0,-1,-1
15092,542.565978,18656,33704,w,0,-1,-1
15093,542.566029,18657,33705,w,0,-1,-1
15094,542.566084,18658,33706,w,0,-1,-1
15095,542.566141,18659,33707,w,0,-1,-1
15096,542.566198,18660,33708,w,0,-1,-1
15097,542.566255,18661,33709,w,0,-1,-1
15098,542.566311,18662,33710,w,0,-1,-1
15099,542.566368,18663,33711,w,0,-1,-1
15100,542.566422,18664,33712,w,0,-1,-1
15101,542.566478,18665,33713,w,0,-1,-1
15102,542.566535,18666,33714,w,0,-1,-1
15103,542.566576,18667,33715,w,0,-1,-1
15104,542.566631,18668,33716,w,0,-1,-1
15105,542.566677,18669,33717,w,0,-1,-1
15106,542.566732,18670,33718,w,0,-1,-1
15107,542.566787,18671,33719,w,0,-1,-1
15108,542.566844,18672,33720,w,0,-1,-1
15109,542.566884,18673,33721,w,0,-1,-1
15110,542.566941,18674,33722,w,0,-1,-1
15111,542.566994,18675,33723,w,0,-1,-1
15112,542.567040,18676,33724,w,0,-1,-1
15113,542.567088,18677,33725,w,0,-1,-1
15114,542.567125,18678,33726,w,0,-1,-1
15115,542.567161,18679,33727,w,0,-1,-1
15116,542.567207,18680,33728,w,0,-1,-1
15117,542.567253,18681,33729,w,0,-1,-1
15118,542.567297,18682,33730,w,0,-1,-1
15119,542.567330,18683,33731,w,0,-1,-1
15120,542.567371,18684,33732,w,0,-1,-1
15121,542.567403,18685,33733,w,0,-1,-1
15122,542.567449,18686,33734,w,0,-1,-1
15123,542.567481,18687,33735,w,0,-1,-1
15124,542.567525,18688,33736,w,0,-1,-1
15125,542.567558,18689,33737,w,0,-1,-1
15126,542.567604,18690,33738,w,0,-1,-1
15127,542.567640,18691,33739,w,0,-1,-1
15128,542.567673,18692,33740,w,0,-1,-1
15129,542.567706,18693,33741,w,0,-1,-1
15130,542.567747,18694,33742,w,0,-1,-1
15131,542.567795,18695,33743,w,0,-1,-1
15132,542.567827,18696,33744,w,0,-1,-1
15133,542.567872,18697,33745,w,0,-1,-1
15134,542.567904,18698,33746,w,0,-1,-1
15135,542.567948,18699,33747,w,0,-1,-1
15136,542.567981,18700,33748,w,0,-1,-1
15137,542.568025,18701,33749,w,0,-1,-1
15138,542.568057,18702,33750,w,0,-1,-1
15139,542.568101,18703,33751,w,0,-1,-1
15140,542.568133,18704,33752,w,0,-1,-1
15141,542.568178,18705,33753,w,0,-1,-1
15142,542.568210,18706,33754,w,0,-1,-1
15143,542.568254,18707,33755,w,0,-1,-1
15144,542.568298,18708,33756,w,0,-1,-1
15145,542.568343,18709,33757,w,0,-1,-1
15146,542.568376,18710,33758,w,0,-1,-1
15147,542.568422,18711,33759,w,0,-1,-1
15148,542.568466,18712,33760,w,0,-1,-1
15149,542.568498,18713,33761,w,0,-1,-1
15150,542.568542,18714,33762,w,0,-1,-1
15151,542.568574,18715,33763,w,0,-1,-1
15152,542.568620,18716,33764,w,0,-1,-1
15153,542.568657,18717,33765,w,0,-1,-1
15154,542.568702,18718,33766,w,0,-1,-1
15155,542.568735,18719,33767,w,0,-1,-1
15156,542.568779,18720,33768,w,0,-1,-1
15157,542.568811,18721,33769,w,0,-1,-1
15158,542.568852,18722,33770,w,0,-1,-1
15159,542.568885,18723,33771,w,0,-1,-1
15160,542.568932,18724,33772,w,0,-1,-1
15161,542.568965,18725,33773,w,0,-1,-1
15162,542.569012,18726,33774,w,0,-1,-1
15163,542.569053,18727,33775,w,0,-1,-1
15164,542.569086,18728,33776,w,0,-1,-1
15165,542.569130,18729,33777,w,0,-1,-1
15166,542.569163,18730,33778,w,0,-1,-1
15167,542.569210,18731,33779,w,0,-1,-1
15168,542.569254,18732,33780,w,0,-1,-1
15169,542.569286,18733,33781,w,0,-1,-1
15170,542.569331,18734,33782,w,0,-1,-1
15171,542.569363,18735,33783,w,0,-1,-1
15172,542.569407,18736,33784,w,0,-1,-1
15173,542.569440,18737,33785,w,0,-1,-1
15174,542.569484,18738,33786,w,0,-1,-1
15175,542.569517,18739,33787,w,0,-1,-1
15176,542.569561,18740,33788,w,0,-1,-1
15177,542.569593,18741,33789,w,0,-1,-1
15178,542.569639,18742,33790,w,0,-1,-1
15179,542.569732,18743,33791,w,0,-1,-1
15180,542.569779,18744,34248,w,0,-1,-1
15181,542.569811,18745,34249,w,0,-1,-1
15182,542.569858,18746,34250,w,0,-1,-1
15183,542.569903,18747,34251,w,0,-1,-1
15184,542.569935,18748,34252,w,0,-1,-1
15185,542.569976,18749,34253,w,0,-1,-1
15186,542.570009,18750,34254,w,0,-1,-1
15187,542.570055,18751,34255,w,0,-1,-1
15188,542.570100,18752,34256,w,0,-1,-1
15189,542.570132,18753,34257,w,0,-1,-1
15190,542.570176,18754,34258,w,0,-1,-1
15191,542.570209,18755,34259,w,0,-1,-1
15192,542.570253,18756,34260,w,0,-1,-1
15193,542.570285,18757,34261,w,0,-1,-1
15194,542.570329,18758,34262,w,0,-1,-1
15195,542.570362,18759,34263,w,0,-1,-1
15196,542.570406,18760,34264,w,0,-1,-1
15197,542.570438,18761,34265,w,0,-1,-1
15198,542.570484,18762,34266,w,0,-1,-1
15199,542.570517,18763,34267,w,0,-1,-1
15200,542.570561,18764,34268,w,0,-1,-1
15201,542.570594,18765,34269,w,0,-1,-1
15202,542.570639,18766,34270,w,0,-1,-1
15203,542.570797,18767,34271,w,0,-1,-1
15204,542.570830,18768,34272,w,0,-1,-1
15205,542.570875,18769,34273,w,0,-1,-1
15206,542.570919,18770,34274,w,0,-1,-1
15207,542.570965,18771,34275,w,0,-1,-1
15208,542.571012,18772,34276,w,0,-1,-1
15209,542.571057,18773,34277,w,0,-1,-1
15210,542.571099,18774,34278,w,0,-1,-1
15211,542.571132,18775,34279,w,0,-1,-1
15212,542.571173,18776,34280,w,0,-1,-1
15213,542.571218,18777,34281,w,0,-1,-1
15214,542.571263,18778,34282,w,0,-1,-1
15215,542.571309,18779,34283,w,0,-1,-1
15216,542.571343,18780,34284,w,0,-1,-1
15217,542.571388,18781,34285,w,0,-1,-1
15218,542.571420,18782,34286,w,0,-1,-1
15219,542.571467,18783,34287,w,0,-1,-1
15220,542.571499,18784,34288,w,0,-1,-1
15221,542.571544,18785,34289,w,0,-1,-1
15222,542.571576,18786,34290,w,0,-1,-1
15223,542.571623,18787,34291,w,0,-1,-1
15224,542.571664,18788,34292,w,0,-1,-1
15225,542.571701,18789,34293,w,0,-1,-1
15226,542.571733,18790,34294,w,0,-1,-1
15227,542.571766,18791,34295,w,0,-1,-1
15228,542.571813,18792,34296,w,0,-1,-1
15229,542.571846,18793,34297,w,0,-1,-1
15230,542.571886,18794,34298,w,0,-1,-1
15231,542.571919,18795,34299,w,0,-1,-1
15232,542.571971,18796,34300,w,0,-1,-1
15233,542.572003,18797,34301,w,0,-1,-1
15234,542.572049,18798,34302,w,0,-1,-1
15235,542.572081,18799,34303,w,0,-1,-1
15236,542.572128,18800,34304,w,0,-1,-1
15237,542.572161,18801,34305,w,0,-1,-1
15238,542.572207,18802,34306,w,0,-1,-1
15239,542.572239,18803,34307,w,0,-1,-1
15240,542.572272,18804,34308,w,0,-1,-1
15241,542.572317,18805,34309,w,0,-1,-1
15242,542.572350,18806,34310,w,0,-1,-1
15243,542.572394,18807,34311,w,0,-1,-1
15244,542.572427,18808,34312,w,0,-1,-1
15245,542.572474,18809,34313,w,0,-1,-1
15246,542.572506,18810,34314,w,0,-1,-1
15247,542.572552,18811,34315,w,0,-1,-1
15248,542.572585,18812,34316,w,0,-1,-1
15249,542.572632,18813,34317,w,0,-1,-1
15250,542.572667,18814,34318,w,0,-1,-1
15251,542.572713,18815,34319,w,0,-1,-1
15252,542.572746,18816,34320,w,0,-1,-1
15253,542.572787,18817,34321,w,0,-1,-1
15254,542.572819,18818,34322,w,0,-1,-1
15255,542.572866,18819,34323,w,0,-1,-1
15256,542.572899,18820,34324,w,0,-1,-1
15257,542.572945,18821,34325,w,0,-1,-1
15258,542.572978,18822,34326,w,0,-1,-1
15259,542.573025,18823,34327,w,0,-1,-1
15260,542.573073,18824,34328,w,0,-1,-1
15261,542.573106,18825,34329,w,0,-1,-1
15262,542.573150,18826,34330,w,0,-1,-1
15263,542.573182,18827,34331,w,0,-1,-1
15264,542.573226,18828,34332,w,0,-1,-1
15265,542.573259,18829,34333,w,0,-1,-1
15266,542.573304,18830,34334,w,0,-1,-1
15267,542.573349,18831,34335,w,0,-1,-1
15268,542.573381,18832,34336,w,0,-1,-1
15269,542.573427,18833,34337,w,0,-1,-1
15270,542.573471,18834,34338,w,0,-1,-1
15271,542.573503,18835,34339,w,0,-1,-1
15272,542.573547,18836,34340,w,0,-1,-1
15273,542.573579,18837,34341,w,0,-1,-1
15274,542.573625,18838,34342,w,0,-1,-1
15275,542.574451,18839,34343,w,0,-1,-1
15276,542.574504,18840,34344,w,0,-1,-1
15277,542.574537,18841,34345,w,0,-1,-1
15278,542.574583,18842,34346,w,0,-1,-1
15279,542.574631,18843,34347,w,0,-1,-1
15280,542.574680,18844,34348,w,0,-1,-1
15281,542.574726,18845,34349,w,0,-1,-1
15282,542.574772,18846,34350,w,0,-1,-1
15283,542.574819,18847,34351,w,0,-1,-1
15284,542.574865,18848,34352,w,0,-1,-1
15285,542.574911,18849,34353,w,0,-1,-1
15286,542.574955,18850,34354,w,0,-1,-1
15287,542.575000,18851,34355,w,0,-1,-1
15288,542.575046,18852,34356,w,0,-1,-1
15289,542.575090,18853,34357,w,0,-1,-1
15290,542.575122,18854,34358,w,0,-1,-1
15291,542.575166,18855,34359,w,0,-1,-1
15292,542.575211,18856,34360,w,0,-1,-1
15293,542.575257,18857,34361,w,0,-1,-1
15294,542.575301,18858,34362,w,0,-1,-1
15295,542.575334,18859,34363,w,0,-1,-1
15296,542.575379,18860,34364,w,0,-1,-1
15297,542.575426,18861,34365,w,0,-1,-1
15298,542.575458,18862,34366,w,0,-1,-1
15299,542.575502,18863,34367,w,0,-1,-1
15300,542.575548,18864,34368,w,0,-1,-1
15301,542.575594,18865,34369,w,0,-1,-1
15302,542.575642,18866,34370,w,0,-1,-1
15303,542.575674,18867,34371,w,0,-1,-1
15304,542.575719,18868,34372,w,0,-1,-1
15305,542.575751,18869,34373,w,0,-1,-1
15306,542.575795,18870,34374,w,0,-1,-1
15307,542.575839,18871,34375,w,0,-1,-1
15308,542.575871,18872,34376,w,0,-1,-1
15309,542.575917,18873,34377,w,0,-1,-1
15310,542.575962,18874,34378,w,0,-1,-1
15311,542.575994,18875,34379,w,0,-1,-1
15312,542.576039,18876,34380,w,0,-1,-1
15313,542.576072,18877,34381,w,0,-1,-1
15314,542.576112,18878,34382,w,0,-1,-1
15315,542.576145,18879,34383,w,0,-1,-1
15316,542.576190,18880,34384,w,0,-1,-1
15317,542.576223,18881,34385,w,0,-1,-1
15318,542.576267,18882,34386,w,0,-1,-1
15319,542.576299,18883,34387,w,0,-1,-1
15320,542.576343,18884,34388,w,0,-1,-1
15321,542.576375,18885,34389,w,0,-1,-1
15322,542.576420,18886,34390,w,0,-1,-1
15323,542.576452,18887,34391,w,0,-1,-1
15324,542.576498,18888,34392,w,0,-1,-1
15325,542.576543,18889,34393,w,0,-1,-1
15326,542.576575,18890,34394,w,0,-1,-1
15327,542.576621,18891,34395,w,0,-1,-1
15328,542.576670,18892,34396,w,0,-1,-1
15329,542.576702,18893,34397,w,0,-1,-1
15330,542.576748,18894,34398,w,0,-1,-1
15331,542.576780,18895,34399,w,0,-1,-1
15332,542.576824,18896,34400,w,0,-1,-1
15333,542.576857,18897,34401,w,0,-1,-1
15334,542.576902,18898,34402,w,0,-1,-1
15335,542.576934,18899,34403,w,0,-1,-1
15336,542.576978,18900,34404,w,0,-1,-1
15337,542.577011,18901,34405,w,0,-1,-1
15338,542.577055,18902,34406,w,0,-1,-1
15339,542.577087,18903,34407,w,0,-1,-1
15340,542.577131,18904,34408,w,0,-1,-1
15341,542.577164,18905,34409,w,0,-1,-1
15342,542.577208,18906,34410,w,0,-1,-1
15343,542.577240,18907,34411,w,0,-1,-1
15344,542.577286,18908,34412,w,0,-1,-1
15345,542.577330,18909,34413,w,0,-1,-1
15346,542.577362,18910,34414,w,0,-1,-1
15347,542.577406,18911,34415,w,0,-1,-1
15348,542.577439,18912,34416,w,0,-1,-1
15349,542.577483,18913,34417,w,0,-1,-1
15350,542.577515,18914,34418,w,0,-1,-1
15351,542.577558,18915,34419,w,0,-1,-1
15352,542.577603,18916,34420,w,0,-1,-1
15353,542.577635,18917,34421,w,0,-1,-1
15354,542.577732,18918,34422,w,0,-1,-1
15355,542.577779,18919,34423,w,0,-1,-1
15356,542.577811,18920,34424,w,0,-1,-1
15357,542.577852,18921,34425,w,0,-1,-1
15358,542.577884,18922,34426,w,0,-1,-1
15359,542.577932,18923,34427,w,0,-1,-1
15360,542.577968,18924,34428,w,0,-1,-1
15361,542.578001,18925,34429,w,0,-1,-1
15362,542.578045,18926,34430,w,0,-1,-1
15363,542.578077,18927,34431,w,0,-1,-1
15364,542.578121,18928,34432,w,0,-1,-1
15365,542.578153,18929,34433,w,0,-1,-1
15366,542.578200,18930,34434,w,0,-1,-1
15367,542.578244,18931,34435,w,0,-1,-1
15368,542.578276,18932,34436,w,0,-1,-1
15369,542.578322,18933,34437,w,0,-1,-1
15370,542.578367,18934,34438,w,0,-1,-1
15371,542.578400,18935,34439,w,0,-1,-1
15372,542.578444,18936,34440,w,0,-1,-1
15373,542.578477,18937,34441,w,0,-1,-1
15374,542.578521,18938,34442,w,0,-1,-1
15375,542.578554,18939,34443,w,0,-1,-1
15376,542.578599,18940,34444,w,0,-1,-1
15377,542.578631,18941,34445,w,0,-1,-1
15378,542.578686,18942,34446,w,0,-1,-1
15379,542.578718,18943,34447,w,0,-1,-1
15380,542.578751,18944,34448,w,0,-1,-1
15381,542.578783,18945,34449,w,0,-1,-1
15382,542.578830,18946,34450,w,0,-1,-1
15383,542.578862,18947,34451,w,0,-1,-1
15384,542.578906,18948,34452,w,0,-1,-1
15385,542.578939,18949,34453,w,0,-1,-1
15386,542.578985,18950,34454,w,0,-1,-1
15387,542.579031,18951,34455,w,0,-1,-1
15388,542.579075,18952,34456,w,0,-1,-1
15389,542.579108,18953,34457,w,0,-1,-1
15390,542.579154,18954,34458,w,0,-1,-1
15391,542.579198,18955,34459,w,0,-1,-1
15392,542.579244,18956,34460,w,0,-1,-1
15393,542.579277,18957,34461,w,0,-1,-1
15394,542.579321,18958,34462,w,0,-1,-1
15395,542.579353,18959,34463,w,0,-1,-1
15396,542.579397,18960,34464,w,0,-1,-1
15397,542.579429,18961,34465,w,0,-1,-1
15398,542.579474,18962,34466,w,0,-1,-1
15399,542.579506,18963,34467,w,0,-1,-1
15400,542.579552,18964,34468,w,0,-1,-1
15401,542.579596,18965,34469,w,0,-1,-1
15402,542.579628,18966,34470,w,0,-1,-1
15403,542.579685,18967,34471,w,0,-1,-1
15404,542.579733,18968,34472,w,0,-1,-1
15405,542.579780,18969,34473,w,0,-1,-1
15406,542.579825,18970,34474,w,0,-1,-1
15407,542.579871,18971,34475,w,0,-1,-1
15408,542.579903,18972,34476,w,0,-1,-1
15409,542.579947,18973,34477,w,0,-1,-1
15410,542.579980,18974,34478,w,0,-1,-1
15411,542.580023,18975,34479,w,0,-1,-1
15412,542.580056,18976,34480,w,0,-1,-1
15413,542.580100,18977,34481,w,0,-1,-1
15414,542.580132,18978,34482,w,0,-1,-1
15415,542.580177,18979,34483,w,0,-1,-1
15416,542.580209,18980,34484,w,0,-1,-1
15417,542.580253,18981,34485,w,0,-1,-1
15418,542.580286,18982,34486,w,0,-1,-1
15419,542.580332,18983,34487,w,0,-1,-1
15420,542.580364,18984,34488,w,0,-1,-1
15421,542.580411,18985,34489,w,0,-1,-1
15422,542.580455,18986,34490,w,0,-1,-1
15423,542.580487,18987,34491,w,0,-1,-1
15424,542.580531,18988,34492,w,0,-1,-1
15425,542.580563,18989,34493,w,0,-1,-1
15426,542.580609,18990,34494,w,0,-1,-1
15427,542.580641,18991,34495,w,0,-1,-1
15428,542.580690,18992,34496,w,0,-1,-1
15429,542.580722,18993,34497,w,0,-1,-1
15430,542.580768,18994,34498,w,0,-1,-1
15431,542.580814,18995,34499,w,0,-1,-1
15432,542.580846,18996,34500,w,0,-1,-1
15433,542.580890,18997,34501,w,0,-1,-1
15434,542.580923,18998,34502,w,0,-1,-1
15435,542.580967,18999,34503,w,0,-1,-1
15436,542.580999,19000,34504,w,0,-1,-1
15437,542.581045,19001,34505,w,0,-1,-1
15438,542.581077,19002,34506,w,0,-1,-1
15439,542.581121,19003,34507,w,0,-1,-1
15440,542.581153,19004,34508,w,0,-1,-1
15441,542.581197,19005,34509,w,0,-1,-1
15442,542.581230,19006,34510,w,0,-1,-1
15443,542.581275,19007,34511,w,0,-1,-1
15444,542.581307,19008,34512,w,0,-1,-1
15445,542.581352,19009,34513,w,0,-1,-1
15446,542.581384,19010,34514,w,0,-1,-1
15447,542.581430,19011,34515,w,0,-1,-1
15448,542.581475,19012,34516,w,0,-1,-1
15449,542.581507,19013,34517,w,0,-1,-1
15450,542.581552,19014,34518,w,0,-1,-1
15451,542.581584,19015,34519,w,0,-1,-1
15452,542.581628,19016,34520,w,0,-1,-1
15453,542.581860,19017,34521,w,0,-1,-1
15454,542.583213,19018,34522,w,0,-1,-1
15455,542.583349,19019,34523,w,0,-1,-1
15456,542.583397,19020,34524,w,0,-1,-1
15457,542.583443,19021,34525,w,0,-1,-1
15458,542.583490,19022,34526,w,0,-1,-1
15459,542.583537,19023,34527,w,0,-1,-1
15460,542.583583,19024,34528,w,0,-1,-1
15461,542.583627,19025,34529,w,0,-1,-1
15462,542.583668,19026,34530,w,0,-1,-1
15463,542.583730,19027,34531,w,0,-1,-1
15464,542.583777,19028,34532,w,0,-1,-1
15465,542.583823,19029,34533,w,0,-1,-1
15466,542.583868,19030,34534,w,0,-1,-1
15467,542.583900,19031,34535,w,0,-1,-1
15468,542.583946,19032,34536,w,0,-1,-1
15469,542.583993,19033,34537,w,0,-1,-1
15470,542.584037,19034,34538,w,0,-1,-1
15471,542.584083,19035,34539,w,0,-1,-1
15472,542.584128,19036,34540,w,0,-1,-1
15473,542.584160,19037,34541,w,0,-1,-1
15474,542.584206,19038,34542,w,0,-1,-1
15475,542.584252,19039,34543,w,0,-1,-1
15476,542.584298,19040,34544,w,0,-1,-1
15477,542.584344,19041,34545,w,0,-1,-1
15478,542.584391,19042,34546,w,0,-1,-1
15479,542.584435,19043,34547,w,0,-1,-1
15480,542.584481,19044,34548,w,0,-1,-1
15481,542.584527,19045,34549,w,0,-1,-1
15482,542.584573,19046,34550,w,0,-1,-1
15483,542.584617,19047,34551,w,0,-1,-1
15484,542.584663,19048,34552,w,0,-1,-1
15485,542.584712,19049,34553,w,0,-1,-1
15486,542.584744,19050,34554,w,0,-1,-1
15487,542.584790,19051,34555,w,0,-1,-1
15488,542.584836,19052,34556,w,0,-1,-1
15489,542.584880,19053,34557,w,0,-1,-1
15490,542.584913,19054,34558,w,0,-1,-1
15491,542.584957,19055,34559,w,0,-1,-1
15492,542.584989,19056,34560,w,0,-1,-1
15493,542.585035,19057,34561,w,0,-1,-1
15494,542.585081,19058,34562,w,0,-1,-1
15495,542.585127,19059,34563,w,0,-1,-1
15496,542.585173,19060,34564,w,0,-1,-1
15497,542.585219,19061,34565,w,0,-1,-1
15498,542.585263,19062,34566,w,0,-1,-1
15499,542.585307,19063,34567,w,0,-1,-1
15500,542.585353,19064,34568,w,0,-1,-1
15501,542.585399,19065,34569,w,0,-1,-1
15502,542.585443,19066,34570,w,0,-1,-1
15503,542.585488,19067,34571,w,0,-1,-1
15504,542.585534,19068,34572,w,0,-1,-1
15505,542.585580,19069,34573,w,0,-1,-1
15506,542.585624,19070,34574,w,0,-1,-1
15507,542.585658,19071,34575,w,0,-1,-1
15508,542.585752,19072,34576,w,0,-1,-1
15509,542.585793,19073,34577,w,0,-1,-1
15510,542.585838,19074,34578,w,0,-1,-1
15511,542.585884,19075,34579,w,0,-1,-1
15512,542.585930,19076,34580,w,0,-1,-1
15513,542.585977,19077,34581,w,0,-1,-1
15514,542.586022,19078,34582,w,0,-1,-1
15515,542.586066,19079,34583,w,0,-1,-1
15516,542.586110,19080,34584,w,0,-1,-1
15517,542.586156,19081,34585,w,0,-1,-1
15518,542.586200,19082,34586,w,0,-1,-1
15519,542.586244,19083,34587,w,0,-1,-1
15520,542.586289,19084,34588,w,0,-1,-1
15521,542.586322,19085,34589,w,0,-1,-1
15522,542.586368,19086,34590,w,0,-1,-1
15523,542.586412,19087,34591,w,0,-1,-1
15524,542.586459,19088,34592,w,0,-1,-1
15525,542.586500,19089,34593,w,0,-1,-1
15526,542.586545,19090,34594,w,0,-1,-1
15527,542.586577,19091,34595,w,0,-1,-1
15528,542.586623,19092,34596,w,0,-1,-1
15529,542.586659,19093,34597,w,0,-1,-1
15530,542.586704,19094,34598,w,0,-1,-1
15531,542.586736,19095,34599,w,0,-1,-1
15532,542.586781,19096,34600,w,0,-1,-1
15533,542.586813,19097,34601,w,0,-1,-1
15534,542.586857,19098,34602,w,0,-1,-1
15535,542.586890,19099,34603,w,0,-1,-1
15536,542.586936,19100,34604,w,0,-1,-1
15537,542.586980,19101,34605,w,0,-1,-1
15538,542.587013,19102,34606,w,0,-1,-1
15539,542.587057,19103,34607,w,0,-1,-1
15540,542.587089,19104,34608,w,0,-1,-1
15541,542.587135,19105,34609,w,0,-1,-1
15542,542.587168,19106,34610,w,0,-1,-1
15543,542.587213,19107,34611,w,0,-1,-1
15544,542.587245,19108,34612,w,0,-1,-1
15545,542.587292,19109,34613,w,0,-1,-1
15546,542.587325,19110,34614,w,0,-1,-1
15547,542.587373,19111,34615,w,0,-1,-1
15548,542.587405,19112,34616,w,0,-1,-1
15549,542.587451,19113,34617,w,0,-1,-1
15550,542.587484,19114,34618,w,0,-1,-1
15551,542.587528,19115,34619,w,0,-1,-1
15552,542.587560,19116,34620,w,0,-1,-1
15553,542.587605,19117,34621,w,0,-1,-1
15554,542.587637,19118,34622,w,0,-1,-1
15555,542.587697,19119,34623,w,0,-1,-1
15556,542.587731,19120,34624,w,0,-1,-1
15557,542.587778,19121,34625,w,0,-1,-1
15558,542.587811,19122,34626,w,0,-1,-1
15559,542.587857,19123,34627,w,0,-1,-1
15560,542.587901,19124,34628,w,0,-1,-1
15561,542.587935,19125,34629,w,0,-1,-1
15562,542.587979,19126,34630,w,0,-1,-1
15563,542.588012,19127,34631,w,0,-1,-1
15564,542.588056,19128,34632,w,0,-1,-1
15565,542.588089,19129,34633,w,0,-1,-1
15566,542.588139,19130,34634,w,0,-1,-1
15567,542.588183,19131,34635,w,0,-1,-1
15568,542.588216,19132,34636,w,0,-1,-1
15569,542.588262,19133,34637,w,0,-1,-1
15570,542.588309,19134,34638,w,0,-1,-1
15571,542.588341,19135,34639,w,0,-1,-1
15572,542.588385,19136,34640,w,0,-1,-1
15573,542.588418,19137,34641,w,0,-1,-1
15574,542.588461,19138,34642,w,0,-1,-1
15575,542.588494,19139,34643,w,0,-1,-1
15576,542.588540,19140,34644,w,0,-1,-1
15577,542.588581,19141,34645,w,0,-1,-1
15578,542.588628,19142,34646,w,0,-1,-1
15579,542.588676,19143,34647,w,0,-1,-1
15580,542.588722,19144,34648,w,0,-1,-1
15581,542.588767,19145,34649,w,0,-1,-1
15582,542.588800,19146,34650,w,0,-1,-1
15583,542.588845,19147,34651,w,0,-1,-1
15584,542.588878,19148,34652,w,0,-1,-1
15585,542.588922,19149,34653,w,0,-1,-1
15586,542.588954,19150,34654,w,0,-1,-1
15587,542.589000,19151,34655,w,0,-1,-1
15588,542.589045,19152,34656,w,0,-1,-1
